Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","250","France","5910","Export Quantity","0115","Barley","2021","2021","t","6547407.01","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","0115","Barley","2021","2021","1000 USD","1642865","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","0115","Barley","2022","2022","t","25789.45","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","0115","Barley","2022","2022","1000 USD","10493","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","0115","Barley","2022","2022","t","5572445.14","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","0115","Barley","2022","2022","1000 USD","1832553","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1961","1961","t","1625","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1961","1961","1000 USD","106","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1961","1961","t","10534","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1961","1961","1000 USD","900","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1962","1962","t","14774","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1962","1962","1000 USD","1045","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1962","1962","t","10616","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1962","1962","1000 USD","1325","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1963","1963","t","17999","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1963","1963","1000 USD","2816","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1963","1963","t","7916","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1963","1963","1000 USD","1325","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1964","1964","t","12388","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1964","1964","1000 USD","805","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1964","1964","t","13551","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1964","1964","1000 USD","1202","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1965","1965","t","7776","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1965","1965","1000 USD","568","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1965","1965","t","25686","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1965","1965","1000 USD","1852","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1966","1966","t","2872","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1966","1966","1000 USD","449","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1966","1966","t","14181","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1966","1966","1000 USD","1870","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1967","1967","t","7050","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1967","1967","1000 USD","758","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1967","1967","t","13828","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1967","1967","1000 USD","1584","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1968","1968","t","13317","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1968","1968","1000 USD","1179","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1968","1968","t","14560","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1968","1968","1000 USD","1669","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1969","1969","t","10041","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1969","1969","1000 USD","1448","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1969","1969","t","16874","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1969","1969","1000 USD","2318","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1970","1970","t","8770","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1970","1970","1000 USD","1407","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1970","1970","t","16078","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1970","1970","1000 USD","1827","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1971","1971","t","12268","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1971","1971","1000 USD","1248","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1971","1971","t","13919","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1971","1971","1000 USD","1639","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1972","1972","t","13886","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1972","1972","1000 USD","1750","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1972","1972","t","13087","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1972","1972","1000 USD","1938","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1973","1973","t","10487","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1973","1973","1000 USD","2327","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1973","1973","t","14380","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1973","1973","1000 USD","2746","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1974","1974","t","15746","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01212","Cabbages","1974","1974","1000 USD","3288","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01212","Cabbages","1974","1974","t","15541","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01212","Cabbages","1974","1974","1000 USD","3596","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01212","Cabbages","1975","1975","t","11649","A","Official figure",""
